"","PERMVIT","MONTH","ROUTE","SP_JUR","HARM_EV","RELJCT2","TYP_INT","WRK_ZONE","REL_ROAD","LGT_COND","WEATHER","FATALS","STATE","A_RU","A_INTER","A_TOD","A_DOW","A_CT","A_MC","A_SPCRA","A_PED","A_ROLL","A_POLPUR","A_POSBAC","A_D15_20","A_D65PLS","A_D21_24","A_HR","A_DIST","A_DROWSY","drunkDr"
"25039",1,7,2,0,35,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25040",4,7,2,0,1,1,1,0,3,1,10,1,51,1,2,1,2,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"25041",2,7,4,0,1,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"25042",1,7,2,0,34,3,4,0,4,1,10,1,51,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1
"25043",1,7,4,0,9,1,1,0,1,1,10,1,51,1,2,2,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"25044",2,7,3,0,33,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1
"25045",1,6,6,0,33,1,1,0,4,1,10,1,51,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25046",1,7,1,0,24,1,1,0,4,4,10,1,51,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25047",1,7,4,0,30,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"25048",2,7,2,0,12,2,2,0,1,3,10,1,51,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1
"25049",2,8,3,0,12,1,1,0,1,1,10,1,51,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25050",3,8,4,0,1,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,3,1,2,2,2,1,1,1
"25051",1,8,2,0,30,1,1,0,4,1,10,1,51,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1
"25052",2,7,2,0,12,2,3,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,1,1,2,2,2,2,0
"25053",6,8,3,0,12,1,1,0,1,1,10,1,51,1,2,2,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25054",2,8,4,0,42,1,1,0,4,1,10,1,51,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1
"25055",2,8,1,0,24,1,1,0,3,2,10,1,51,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1
"25056",1,8,4,0,42,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25057",2,8,4,0,12,1,1,0,1,1,2,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25058",1,8,6,0,14,1,1,0,4,3,10,1,51,1,2,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,1
"25059",2,8,2,0,24,1,1,0,4,2,10,2,51,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,1
"25060",1,8,2,0,24,1,1,0,4,2,10,1,51,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25061",1,7,6,0,8,8,1,0,1,1,10,1,51,2,2,1,1,1,2,2,1,2,2,3,2,2,2,1,1,2,0
"25062",1,8,4,0,1,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,0
"25063",2,8,1,0,34,1,1,0,4,2,10,1,51,1,1,2,2,1,2,2,2,2,2,3,2,2,2,2,2,1,0
"25064",1,8,1,0,24,1,1,0,3,1,10,1,51,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0
"25065",2,8,4,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,1,2,2,2,2,1,0
"25066",1,6,2,0,34,1,1,0,4,1,10,1,51,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1
"25067",1,8,1,0,24,5,1,0,4,2,10,1,51,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1
"25068",2,8,2,0,12,1,1,0,1,2,10,2,51,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,0
"25069",2,8,3,1,12,2,3,0,1,2,10,1,51,1,2,2,2,2,1,1,2,2,1,3,2,2,1,2,2,2,0
"25070",1,8,4,0,42,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1
"25071",1,8,4,0,42,1,1,0,4,2,10,1,51,1,2,2,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1
"25072",2,7,4,0,12,3,3,0,1,2,10,1,51,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25073",2,8,4,0,34,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"25074",1,8,1,0,42,1,1,0,3,2,10,1,51,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"25075",3,8,2,0,12,2,2,0,1,1,10,1,51,1,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1
"25076",2,8,1,0,12,1,1,0,1,5,2,1,51,2,1,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,1
"25077",2,8,4,0,12,1,1,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"25078",2,8,4,0,1,3,3,0,1,1,10,1,51,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"25079",1,8,7,0,8,1,1,0,1,1,10,1,51,1,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"25080",1,8,4,0,52,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,1,1
"25081",1,6,4,0,1,3,3,0,4,2,2,1,51,1,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"25082",1,8,1,0,24,5,1,0,4,2,10,1,51,1,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,0
"25083",5,8,1,0,24,1,1,0,3,1,10,1,51,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2,2,1,0
"25084",3,8,4,0,1,1,1,0,1,2,10,2,51,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"25085",1,8,3,0,8,2,3,0,1,2,10,1,51,2,2,2,2,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"25086",1,8,4,0,30,1,1,0,4,1,10,1,51,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,2,0
"25087",3,8,2,0,12,3,2,0,1,1,10,1,51,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,1
"25088",2,8,6,0,12,2,2,0,1,1,10,1,51,2,2,1,1,2,2,2,2,1,1,3,2,2,2,2,2,2,0
"25089",3,8,4,0,12,2,10,0,1,1,10,1,51,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"25090",2,8,3,0,34,1,1,0,4,2,10,1,51,1,2,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1
"25091",1,8,3,0,8,1,1,0,1,2,10,1,51,2,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"25092",3,8,2,0,12,2,2,0,1,1,10,1,51,1,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25093",2,8,4,0,12,1,1,0,1,1,2,1,51,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"25094",3,9,3,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"25095",2,9,4,0,35,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25096",1,8,2,0,42,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"25097",1,9,3,0,42,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25098",1,8,2,0,1,1,1,0,3,1,10,1,51,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1
"25099",2,9,2,0,24,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,1
"25100",3,9,2,0,12,1,1,0,1,1,10,2,51,1,2,1,1,2,2,2,2,1,2,3,2,2,1,2,2,2,1
"25101",1,9,6,0,32,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25102",1,9,3,0,42,1,1,0,4,4,10,1,51,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,0
"25103",1,9,4,0,42,1,1,0,4,1,10,1,51,1,2,1,2,1,2,1,2,1,2,3,2,2,2,2,2,2,0
"25104",2,9,4,0,12,1,1,0,1,2,10,1,51,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1
"25105",1,9,1,0,42,1,1,0,3,1,10,1,51,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,1,2,0
"25106",2,9,4,0,12,1,1,0,1,1,10,1,51,1,2,2,2,2,2,2,2,2,2,3,1,1,2,2,2,2,0
"25107",1,9,4,0,1,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"25108",2,9,1,0,24,1,1,0,4,1,10,1,51,1,1,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25109",1,9,4,0,34,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0
"25110",1,9,2,0,9,1,1,0,2,1,10,1,51,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25111",1,8,6,0,42,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1
"25112",2,8,2,0,1,1,1,0,1,2,10,1,51,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25113",2,8,3,0,12,2,3,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25114",4,8,2,0,12,1,1,0,1,2,10,1,51,1,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,1
"25115",3,8,2,0,42,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,1,0
"25116",1,8,1,0,43,5,1,0,4,1,10,1,51,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,0
"25117",1,8,4,0,42,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"25118",4,8,4,0,12,1,1,0,1,1,10,1,51,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25119",1,9,1,0,35,1,1,0,4,3,10,1,51,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,0
"25120",1,9,4,0,42,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25121",1,9,1,0,42,1,1,0,3,3,10,1,51,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25122",1,9,2,1,8,1,1,0,1,2,10,1,51,1,2,2,2,1,2,2,1,2,2,3,2,2,1,2,2,2,0
"25123",3,9,3,0,12,3,3,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25124",1,9,4,0,42,1,1,0,4,2,10,1,51,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,0
"25125",3,9,2,0,35,1,1,0,3,1,10,1,51,1,2,1,2,1,2,2,2,1,2,3,2,2,2,2,1,2,0
"25126",1,8,2,0,30,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,0
"25127",4,9,1,0,1,5,1,0,4,1,10,2,51,2,1,1,1,1,2,2,2,1,1,3,1,2,2,2,1,2,0
"25128",2,9,2,0,24,1,1,0,4,1,10,1,51,1,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,0
"25129",2,8,3,0,12,1,1,0,1,1,10,1,51,2,2,1,2,2,1,2,2,2,2,3,2,1,2,2,1,2,0
"25130",2,9,3,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25131",2,9,3,0,42,1,1,0,4,1,2,1,51,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1
"25132",4,9,4,0,12,1,1,0,1,1,10,1,51,1,2,1,2,3,2,2,2,2,2,3,2,2,2,2,1,2,1
"25133",3,9,4,0,12,1,1,0,1,2,10,1,51,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,1,2,0
"25134",5,9,2,0,12,2,2,0,1,1,10,1,51,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"25135",2,9,2,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"25136",1,9,4,0,42,1,1,0,4,1,10,1,51,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25137",1,9,3,0,30,1,1,0,4,4,5,1,51,1,2,1,2,1,2,1,2,1,2,2,1,2,2,2,2,2,0
"25138",1,9,2,0,24,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"25139",2,9,4,0,35,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,3,2,2,1,2,2,2,0
"25140",2,9,3,0,42,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1
"25141",2,9,2,0,12,3,3,0,1,2,10,1,51,2,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,1
"25142",1,9,4,0,34,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25143",2,7,2,0,43,1,1,0,6,5,10,1,51,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,0
"25144",2,8,4,0,12,2,3,0,1,3,10,1,51,2,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,0
"25145",2,8,4,0,12,2,2,0,1,1,10,1,51,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25146",1,9,4,0,38,1,1,0,4,5,10,1,51,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25147",4,9,2,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"25148",2,9,4,0,35,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,1,2,3,1,2,2,2,1,2,1
"25149",2,9,3,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"25150",1,9,2,0,8,3,2,0,1,1,10,1,51,2,2,1,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"25151",2,9,3,0,38,1,1,0,5,1,10,1,51,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25152",3,9,4,0,1,1,1,0,4,2,2,1,51,1,2,2,2,1,2,2,2,1,2,3,2,2,1,2,2,2,1
"25153",1,7,4,0,8,2,2,0,1,4,10,1,51,2,2,2,1,1,2,1,1,2,2,3,2,2,2,2,2,2,0
"25154",2,9,2,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,1,2,3,2,1,2,2,2,2,0
"25155",2,9,1,0,42,1,1,0,3,2,2,1,51,1,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25156",1,9,4,0,5,3,3,0,4,2,10,1,51,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25157",3,9,1,0,12,1,1,0,1,1,10,1,51,2,1,1,1,3,2,2,2,2,2,3,2,1,1,2,2,2,0
"25158",2,9,2,0,12,1,1,0,1,1,2,1,51,1,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"25159",2,9,3,0,12,2,2,0,1,1,2,1,51,1,2,2,1,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"25160",1,9,4,0,32,1,1,0,4,2,10,1,51,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1
"25161",1,9,1,0,42,5,1,0,4,1,10,1,51,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25162",2,9,2,0,12,1,1,0,1,2,10,1,51,1,2,2,2,2,2,2,1,2,2,3,2,2,1,2,1,2,1
"25163",2,9,3,0,12,1,1,0,1,2,10,1,51,2,2,2,1,2,1,1,2,2,2,3,2,2,2,1,2,2,0
"25164",1,9,4,0,42,1,1,0,4,2,10,1,51,2,2,2,1,1,2,1,2,2,2,3,2,2,2,2,2,2,0
"25165",2,9,1,0,42,1,1,0,4,1,2,2,51,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"25166",1,9,2,0,34,1,1,0,4,2,10,1,51,1,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1
"25167",3,9,4,0,42,1,1,0,4,1,10,1,51,1,2,2,1,2,2,1,2,2,2,3,2,2,2,2,1,2,0
"25168",2,7,4,0,12,1,1,0,1,1,10,1,51,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1
"25169",2,9,2,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25170",2,10,4,0,42,1,1,0,4,1,2,1,51,1,2,1,2,1,2,2,2,2,2,3,2,2,2,2,2,2,1
"25171",2,10,3,0,12,18,1,0,1,2,10,1,51,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,0
"25172",1,9,4,0,32,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25173",1,9,2,0,1,1,1,0,3,1,10,1,51,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25174",1,9,1,0,1,1,1,0,4,2,10,1,51,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,0
"25175",5,10,1,0,35,1,1,0,3,2,2,1,51,1,2,2,2,1,2,2,2,1,2,3,2,2,1,2,2,2,0
"25176",2,10,4,0,30,1,1,0,4,4,10,1,51,1,2,1,1,1,2,2,2,2,2,3,2,1,2,2,1,2,0
"25177",1,9,4,0,8,1,1,0,2,1,10,1,51,2,2,1,1,1,2,2,1,2,2,3,2,2,2,2,1,2,0
"25178",1,10,3,0,1,1,1,0,4,5,10,1,51,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25179",1,10,2,0,42,1,1,0,5,1,10,1,51,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,1,0
"25180",1,10,4,0,35,1,1,0,4,1,10,1,51,1,2,1,1,1,2,1,2,1,2,3,2,2,2,2,2,2,0
"25181",2,10,4,0,1,3,3,0,4,3,10,1,51,1,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25182",2,10,2,0,12,1,1,0,1,2,10,2,51,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,1,0
"25183",1,10,2,0,42,1,1,0,3,1,10,1,51,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25184",1,10,6,0,9,3,3,0,1,1,5,1,51,2,2,1,1,1,2,1,2,2,2,3,2,2,1,2,2,2,0
"25185",2,9,2,0,12,1,1,0,1,1,2,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25186",2,10,2,0,12,2,2,0,1,2,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25187",1,10,1,0,1,1,1,0,4,1,10,1,51,1,1,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25188",1,10,1,0,59,1,1,0,4,1,10,1,51,1,1,1,1,1,2,2,2,2,2,3,2,1,2,2,2,2,0
"25189",4,10,1,0,12,1,1,0,1,1,10,2,51,1,1,1,1,3,2,2,2,2,2,3,1,1,2,2,2,2,0
"25190",1,10,1,0,52,1,1,0,4,1,10,1,51,2,1,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25191",2,8,1,0,25,1,1,0,4,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"25192",3,9,3,0,42,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25193",1,8,1,0,1,1,1,0,1,1,2,1,51,1,1,1,1,1,2,2,2,1,2,3,2,2,1,2,2,1,0
"25194",1,8,4,0,8,1,1,0,1,1,10,1,51,1,2,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,0
"25195",1,9,4,0,8,1,1,0,1,2,10,1,51,2,2,2,1,1,2,2,1,2,2,3,2,1,2,2,2,2,0
"25196",1,10,4,0,31,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25197",1,10,2,0,9,1,1,0,1,1,10,1,51,2,2,1,1,1,2,2,2,2,2,3,2,2,2,1,2,2,0
"25198",1,10,4,0,34,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"25199",1,10,2,0,35,3,2,0,4,1,10,1,51,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25200",1,10,1,0,5,1,1,0,2,1,10,1,51,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,2,0
"25201",1,10,4,0,35,1,1,0,4,5,10,1,51,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,0
"25202",1,10,4,0,42,1,1,0,4,2,10,1,51,2,2,2,1,1,2,2,2,1,2,3,2,2,1,2,2,2,0
"25203",1,10,6,0,42,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,0
"25204",1,10,2,0,30,1,1,0,4,3,2,1,51,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,1
"25205",4,9,4,0,8,3,2,0,2,1,10,1,51,1,2,1,2,2,2,2,1,2,2,3,2,2,1,2,2,2,0
"25206",1,9,6,0,8,3,2,0,1,1,10,1,51,1,2,1,1,1,2,2,1,2,2,3,2,2,2,2,2,2,0
"25207",3,10,3,0,12,1,1,0,1,2,10,1,51,2,2,2,1,3,1,2,2,2,2,3,2,2,2,2,2,2,0
"25208",1,10,2,0,42,1,1,4,3,3,10,1,51,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25209",2,9,1,0,12,1,1,0,1,1,10,1,51,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,0
"25210",2,10,3,0,34,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,1,2,3,2,2,2,2,2,1,1
"25211",1,10,4,0,34,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,1,2,0
"25212",1,10,2,0,53,1,1,0,4,2,10,1,51,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25213",1,10,2,0,31,1,1,0,4,3,10,1,51,1,2,2,1,1,2,1,2,2,2,3,2,2,1,2,2,2,0
"25214",1,10,2,0,8,1,1,0,1,2,10,1,51,1,2,2,2,1,2,2,1,2,2,3,1,2,2,2,2,2,0
"25215",1,10,2,0,1,1,1,0,4,2,10,1,51,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0
"25216",1,10,2,0,38,1,1,0,4,1,10,1,51,2,2,1,1,1,2,2,2,1,2,3,2,1,2,2,2,2,0
"25217",2,11,3,0,12,2,2,0,1,3,10,1,51,1,2,2,1,2,2,2,2,2,2,3,1,1,2,2,2,2,0
"25218",2,10,2,0,12,8,1,0,1,1,10,1,51,2,2,1,1,2,1,2,2,2,2,3,2,1,2,2,2,2,0
"25219",6,10,1,0,24,1,1,0,3,1,2,1,51,2,1,1,2,3,2,2,2,2,2,3,2,2,2,2,2,2,0
"25220",3,8,2,0,12,2,2,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,2,1
"25221",1,9,2,0,42,1,1,0,4,5,10,1,51,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0
"25222",1,10,4,0,42,1,1,0,4,1,10,1,51,1,2,1,1,1,2,2,2,1,2,3,2,2,2,2,1,2,0
"25223",2,11,2,1,12,1,1,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,0
"25224",2,10,6,0,12,2,3,0,1,4,10,1,51,2,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,0
"25225",2,10,4,0,12,8,1,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,1,2,0
"25226",1,11,2,0,24,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,1,2,3,1,2,2,2,2,2,0
"25227",3,11,4,0,42,1,1,0,4,1,10,2,51,1,2,1,2,1,2,2,2,1,2,3,2,2,2,2,2,2,0
"25228",2,11,2,0,12,2,2,0,1,1,10,1,51,1,2,1,1,2,2,2,2,1,2,3,2,2,2,2,2,2,0
"25229",2,11,2,0,12,1,1,0,1,1,10,1,51,1,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25230",2,11,2,0,12,2,2,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,2,2,0
"25231",2,11,2,0,42,1,1,0,4,2,10,1,51,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,0
"25232",2,11,3,0,12,2,3,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,2,1,2,2,2,0
"25233",1,8,4,0,9,1,1,0,1,2,10,1,51,1,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25234",1,11,4,0,42,1,1,0,4,1,10,1,51,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,0
"25235",3,10,2,0,12,2,2,0,1,1,10,1,51,2,2,1,2,3,1,2,2,2,2,3,1,1,2,2,2,2,0
"25236",2,10,2,0,12,1,1,0,1,1,10,1,51,2,2,1,1,2,2,2,2,2,2,3,2,1,2,2,1,2,1
"25237",4,10,4,0,32,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25238",2,11,4,0,31,1,1,0,4,1,5,2,51,2,2,1,1,1,2,2,2,2,2,3,1,2,2,2,1,2,0
"25239",1,11,2,0,42,1,1,0,4,2,10,1,51,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,1
"25240",1,11,3,0,32,1,1,0,4,1,2,1,51,2,2,1,1,1,2,2,2,1,2,3,2,2,2,2,2,2,1
"25241",2,11,4,0,42,1,1,0,4,2,10,1,51,2,2,2,2,1,2,2,2,2,2,3,2,2,1,2,1,2,1
"25242",2,11,1,0,25,1,1,0,3,2,2,1,51,2,1,2,2,1,2,2,2,1,2,3,2,2,1,2,1,2,0
"25243",2,11,1,0,24,1,1,0,3,2,10,1,51,1,1,2,2,1,2,2,2,1,2,3,2,1,2,2,2,1,0
"25244",2,11,4,0,42,1,1,0,4,2,10,1,51,2,2,2,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25245",3,11,3,0,12,1,1,0,1,1,10,1,51,1,2,1,1,3,2,2,2,2,2,3,2,2,2,2,2,2,0
"25246",1,11,4,0,42,1,1,0,4,1,10,1,51,2,2,1,1,1,2,2,2,2,2,3,2,2,2,2,2,2,0
"25247",1,9,4,0,38,1,1,0,4,1,10,1,51,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,0
